periodo_origen;periodo_destino;seccion_origen;seccion_destino;Tipo;n_ruc
202501;202502;C;G;Sociedad anónima;114
202501;202502;C;H;Sociedad anónima;27
202501;202502;C;I;Sociedad anónima;10
202501;202502;C;J;Sociedad anónima;2
202501;202502;C;K;Sociedad anónima;1
202501;202502;C;L;Sociedad anónima;5
202501;202502;C;M;Sociedad anónima;22
202501;202502;C;N;Sociedad anónima;27
202501;202502;C;O;Sociedad anónima;1
202501;202502;C;Q;Sociedad anónima;1
202501;202502;C;R;Sociedad anónima;2
202501;202502;C;S;Sociedad anónima;9
202501;202502;D;C;Sociedad anónima;2
202501;202502;D;D;Sociedad anónima;1031
202501;202502;D;F;Sociedad anónima;1
202501;202502;D;G;Sociedad anónima;4
202501;202502;D;H;Sociedad anónima;1
202501;202502;D;M;Sociedad anónima;2
202501;202502;E;A;Sociedad anónima;1
202501;202502;E;E;Sociedad anónima;1076
202501;202502;E;F;Sociedad anónima;2
202501;202502;E;G;Sociedad anónima;2
202501;202502;E;H;Sociedad anónima;5
202501;202502;E;N;Sociedad anónima;2
202501;202502;E;P;Sociedad anónima;1
202501;202502;E;S;Sociedad anónima;1
202501;202502;F;B;Sociedad anónima;5
202501;202502;F;C;Sociedad anónima;40
202501;202502;F;D;Sociedad anónima;3
202501;202502;F;E;Sociedad anónima;2
202501;202502;F;F;Sociedad anónima;31370
202501;202502;F;G;Sociedad anónima;110
202501;202502;F;H;Sociedad anónima;32
202501;202502;F;I;Sociedad anónima;4
202501;202502;F;J;Sociedad anónima;5
202501;202502;F;L;Sociedad anónima;7
202501;202502;F;M;Sociedad anónima;41
202501;202502;F;N;Sociedad anónima;25
202501;202502;F;O;Sociedad anónima;1
202501;202502;F;P;Sociedad anónima;2
202501;202502;F;Q;Sociedad anónima;1
202501;202502;F;R;Sociedad anónima;2
202501;202502;F;S;Sociedad anónima;21
202501;202502;G;A;Sociedad anónima;14
202501;202502;G;B;Sociedad anónima;18
202501;202502;G;C;Sociedad anónima;113
202501;202502;G;D;Sociedad anónima;3
202501;202502;G;E;Sociedad anónima;2
202501;202502;G;F;Sociedad anónima;77
202501;202502;G;G;Sociedad anónima;109087
202501;202502;G;H;Sociedad anónima;97
202501;202502;G;I;Sociedad anónima;42
202501;202502;G;J;Sociedad anónima;16
202501;202502;G;K;Sociedad anónima;7
202501;202502;G;L;Sociedad anónima;7
202501;202502;G;M;Sociedad anónima;50
202501;202502;G;N;Sociedad anónima;65
202501;202502;G;O;Sociedad anónima;1
202501;202502;G;P;Sociedad anónima;4
202501;202502;G;Q;Sociedad anónima;5
202501;202502;G;R;Sociedad anónima;13
202501;202502;G;S;Sociedad anónima;22
202501;202502;H;A;Sociedad anónima;11
202501;202502;H;B;Sociedad anónima;10
202501;202502;H;C;Sociedad anónima;24
202501;202502;H;E;Sociedad anónima;3
202501;202502;H;F;Sociedad anónima;22
202501;202502;H;G;Sociedad anónima;102
202501;202502;H;H;Sociedad anónima;32470
202501;202502;H;I;Sociedad anónima;7
202501;202502;H;J;Sociedad anónima;5
202501;202502;H;K;Sociedad anónima;1
202501;202502;H;L;Sociedad anónima;5
202501;202502;H;M;Sociedad anónima;13
202501;202502;H;N;Sociedad anónima;40
202501;202502;H;Q;Sociedad anónima;1
202501;202502;H;R;Sociedad anónima;1
202501;202502;H;S;Sociedad anónima;5
202501;202502;I;A;Sociedad anónima;1
202501;202502;I;B;Sociedad anónima;1
202501;202502;I;C;Sociedad anónima;4
202501;202502;I;D;Sociedad anónima;1
202501;202502;I;E;Sociedad anónima;1
202501;202502;I;F;Sociedad anónima;1
202501;202502;I;G;Sociedad anónima;20
202501;202502;I;H;Sociedad anónima;6
202501;202502;I;I;Sociedad anónima;15798
202501;202502;I;L;Sociedad anónima;3
202501;202502;I;M;Sociedad anónima;7
202501;202502;I;N;Sociedad anónima;8
202501;202502;I;R;Sociedad anónima;10
202501;202502;I;S;Sociedad anónima;1
202501;202502;J;A;Sociedad anónima;1
202501;202502;J;B;Sociedad anónima;1
202501;202502;J;C;Sociedad anónima;4
202501;202502;J;F;Sociedad anónima;1
202501;202502;J;G;Sociedad anónima;35
202501;202502;J;H;Sociedad anónima;1
202501;202502;J;I;Sociedad anónima;1
202501;202502;J;J;Sociedad anónima;13447
202501;202502;J;K;Sociedad anónima;3
202501;202502;J;L;Sociedad anónima;1
202501;202502;J;M;Sociedad anónima;10
202501;202502;J;N;Sociedad anónima;6
202501;202502;J;P;Sociedad anónima;1
202501;202502;J;R;Sociedad anónima;2
202501;202502;J;S;Sociedad anónima;1
202501;202502;K;G;Sociedad anónima;3
202501;202502;K;I;Sociedad anónima;1
202501;202502;K;J;Sociedad anónima;1
202501;202502;K;K;Sociedad anónima;2824
202501;202502;K;L;Sociedad anónima;1
202501;202502;K;M;Sociedad anónima;5
202501;202502;K;N;Sociedad anónima;3
202501;202502;L;A;Sociedad anónima;1
202501;202502;L;C;Sociedad anónima;4
202501;202502;L;F;Sociedad anónima;5
202501;202502;L;G;Sociedad anónima;17
202501;202502;L;H;Sociedad anónima;2
202501;202502;L;I;Sociedad anónima;4
202501;202502;L;J;Sociedad anónima;1
202501;202502;L;K;Sociedad anónima;3
202501;202502;L;L;Sociedad anónima;11844
202501;202502;L;M;Sociedad anónima;9
202501;202502;L;N;Sociedad anónima;8
202501;202502;L;P;Sociedad anónima;1
202501;202502;L;R;Sociedad anónima;1
202501;202502;L;S;Sociedad anónima;7
202501;202502;M;A;Sociedad anónima;3
202501;202502;M;B;Sociedad anónima;7
202501;202502;M;C;Sociedad anónima;42
202501;202502;M;D;Sociedad anónima;2
202501;202502;M;E;Sociedad anónima;1
202501;202502;M;F;Sociedad anónima;26
202501;202502;M;G;Sociedad anónima;141
202501;202502;M;H;Sociedad anónima;14
202501;202502;M;I;Sociedad anónima;5
202501;202502;M;J;Sociedad anónima;13
202501;202502;M;K;Sociedad anónima;6
202501;202502;M;L;Sociedad anónima;7
202501;202502;M;M;Sociedad anónima;47403
202501;202502;M;N;Sociedad anónima;29
202501;202502;M;P;Sociedad anónima;9
202501;202502;M;Q;Sociedad anónima;3
202501;202502;M;R;Sociedad anónima;5
202501;202502;M;S;Sociedad anónima;34
202501;202502;N;A;Sociedad anónima;2
202501;202502;N;B;Sociedad anónima;4
202501;202502;N;C;Sociedad anónima;23
202501;202502;N;D;Sociedad anónima;1
202501;202502;N;E;Sociedad anónima;3
202501;202502;N;F;Sociedad anónima;31
202501;202502;N;G;Sociedad anónima;61
202501;202502;N;H;Sociedad anónima;49
202501;202502;N;I;Sociedad anónima;10
202501;202502;N;J;Sociedad anónima;3
202501;202502;N;K;Sociedad anónima;2
202501;202502;N;L;Sociedad anónima;2
202501;202502;N;M;Sociedad anónima;17
202501;202502;N;N;Sociedad anónima;18441
202501;202502;N;P;Sociedad anónima;1
202501;202502;N;Q;Sociedad anónima;1
202501;202502;N;R;Sociedad anónima;6
202501;202502;N;S;Sociedad anónima;7
202501;202502;O;C;Sociedad anónima;1
202501;202502;O;G;Sociedad anónima;3
202501;202502;O;H;Sociedad anónima;1
202501;202502;O;N;Sociedad anónima;1
202501;202502;O;O;Sociedad anónima;220
202501;202502;O;P;Sociedad anónima;1
202501;202502;P;A;Sociedad anónima;1
202501;202502;P;C;Sociedad anónima;4
202501;202502;P;F;Sociedad anónima;1
202501;202502;P;G;Sociedad anónima;6
202501;202502;P;H;Sociedad anónima;2
202501;202502;P;J;Sociedad anónima;3
202501;202502;P;M;Sociedad anónima;9
202501;202502;P;N;Sociedad anónima;2
202501;202502;P;P;Sociedad anónima;5726
202501;202502;P;Q;Sociedad anónima;2
202501;202502;P;R;Sociedad anónima;1
202501;202502;P;S;Sociedad anónima;2
202501;202502;Q;C;Sociedad anónima;1
202501;202502;Q;G;Sociedad anónima;12
202501;202502;Q;H;Sociedad anónima;1
202501;202502;Q;M;Sociedad anónima;3
202501;202502;Q;N;Sociedad anónima;4
202501;202502;Q;O;Sociedad anónima;1
202501;202502;Q;P;Sociedad anónima;3
202501;202502;Q;Q;Sociedad anónima;11524
202501;202502;Q;R;Sociedad anónima;1
202501;202502;Q;S;Sociedad anónima;1
202501;202502;R;C;Sociedad anónima;8
202501;202502;R;G;Sociedad anónima;9
202501;202502;R;H;Sociedad anónima;1
202501;202502;R;I;Sociedad anónima;7
202501;202502;R;J;Sociedad anónima;2
202501;202502;R;L;Sociedad anónima;1
202501;202502;R;M;Sociedad anónima;1
202501;202502;R;N;Sociedad anónima;2
202501;202502;R;P;Sociedad anónima;6
202501;202502;R;R;Sociedad anónima;3973
202501;202502;R;S;Sociedad anónima;5
202501;202502;S;A;Sociedad anónima;2
202501;202502;S;B;Sociedad anónima;1
202501;202502;S;C;Sociedad anónima;11
202501;202502;S;D;Sociedad anónima;1
202501;202502;S;F;Sociedad anónima;9
202501;202502;S;G;Sociedad anónima;33
202501;202502;S;H;Sociedad anónima;8
202501;202502;S;I;Sociedad anónima;6
202501;202502;S;J;Sociedad anónima;1
202501;202502;S;L;Sociedad anónima;2
202501;202502;S;M;Sociedad anónima;19
202501;202502;S;N;Sociedad anónima;9
202501;202502;S;P;Sociedad anónima;3
202501;202502;S;Q;Sociedad anónima;2
202501;202502;S;R;Sociedad anónima;1
202501;202502;S;S;Sociedad anónima;10536
202501;202502;T;N;Sociedad anónima;1
202501;202502;T;T;Sociedad anónima;6
202501;202502;U;U;Sociedad anónima;6
202501;202502;0;0;Sociedad civil;12
202501;202502;A;A;Sociedad civil;5
202501;202502;C;C;Sociedad civil;1
202501;202502;F;F;Sociedad civil;3
202501;202502;G;G;Sociedad civil;8
202501;202502;H;H;Sociedad civil;3
202501;202502;I;I;Sociedad civil;1
202501;202502;J;J;Sociedad civil;4
202501;202502;K;K;Sociedad civil;2
202501;202502;L;L;Sociedad civil;7
202501;202502;M;M;Sociedad civil;1059
202501;202502;N;N;Sociedad civil;4
202501;202502;O;O;Sociedad civil;1
202501;202502;P;P;Sociedad civil;16
202501;202502;Q;Q;Sociedad civil;404
202501;202502;S;S;Sociedad civil;15
202501;202502;0;0;Sociedad comercial de resp. Ltda.;703
202501;202502;0;A;Sociedad comercial de resp. Ltda.;1
202501;202502;0;F;Sociedad comercial de resp. Ltda.;3
202501;202502;0;G;Sociedad comercial de resp. Ltda.;3
202501;202502;0;H;Sociedad comercial de resp. Ltda.;3
202501;202502;0;M;Sociedad comercial de resp. Ltda.;1
202501;202502;0;N;Sociedad comercial de resp. Ltda.;2
202501;202502;0;S;Sociedad comercial de resp. Ltda.;1
202501;202502;A;A;Sociedad comercial de resp. Ltda.;980
202501;202502;A;C;Sociedad comercial de resp. Ltda.;2
202501;202502;A;G;Sociedad comercial de resp. Ltda.;3
202501;202502;A;H;Sociedad comercial de resp. Ltda.;1
202501;202502;B;B;Sociedad comercial de resp. Ltda.;608
202501;202502;B;F;Sociedad comercial de resp. Ltda.;1
202501;202502;B;G;Sociedad comercial de resp. Ltda.;2
202501;202502;B;H;Sociedad comercial de resp. Ltda.;9
202501;202502;B;N;Sociedad comercial de resp. Ltda.;1
202501;202502;B;S;Sociedad comercial de resp. Ltda.;1
202501;202502;C;C;Sociedad comercial de resp. Ltda.;5234
202501;202502;C;F;Sociedad comercial de resp. Ltda.;3
202501;202502;C;G;Sociedad comercial de resp. Ltda.;12
202501;202502;C;H;Sociedad comercial de resp. Ltda.;1
202501;202502;C;L;Sociedad comercial de resp. Ltda.;3
202501;202502;C;M;Sociedad comercial de resp. Ltda.;4
202501;202502;C;R;Sociedad comercial de resp. Ltda.;1
202501;202502;C;S;Sociedad comercial de resp. Ltda.;1
202501;202502;D;C;Sociedad comercial de resp. Ltda.;1
202501;202502;D;D;Sociedad comercial de resp. Ltda.;103
202501;202502;D;G;Sociedad comercial de resp. Ltda.;2
202501;202502;D;M;Sociedad comercial de resp. Ltda.;2
202501;202502;E;E;Sociedad comercial de resp. Ltda.;153
202501;202502;E;S;Sociedad comercial de resp. Ltda.;1
202501;202502;F;B;Sociedad comercial de resp. Ltda.;1
202501;202502;F;C;Sociedad comercial de resp. Ltda.;6
202501;202502;F;F;Sociedad comercial de resp. Ltda.;5211
202501;202502;F;G;Sociedad comercial de resp. Ltda.;30
202501;202502;F;H;Sociedad comercial de resp. Ltda.;7
202501;202502;F;I;Sociedad comercial de resp. Ltda.;1
202501;202502;F;J;Sociedad comercial de resp. Ltda.;1
202501;202502;F;M;Sociedad comercial de resp. Ltda.;8
202501;202502;F;N;Sociedad comercial de resp. Ltda.;9
202501;202502;F;S;Sociedad comercial de resp. Ltda.;3
202501;202502;G;A;Sociedad comercial de resp. Ltda.;6
202501;202502;G;B;Sociedad comercial de resp. Ltda.;2
202501;202502;G;C;Sociedad comercial de resp. Ltda.;19
202501;202502;G;F;Sociedad comercial de resp. Ltda.;9
202501;202502;G;G;Sociedad comercial de resp. Ltda.;16141
202501;202502;G;H;Sociedad comercial de resp. Ltda.;19
202501;202502;G;I;Sociedad comercial de resp. Ltda.;8
202501;202502;G;J;Sociedad comercial de resp. Ltda.;3
202501;202502;G;L;Sociedad comercial de resp. Ltda.;2
202501;202502;G;M;Sociedad comercial de resp. Ltda.;11
202501;202502;G;N;Sociedad comercial de resp. Ltda.;12
202501;202502;G;P;Sociedad comercial de resp. Ltda.;2
202501;202502;G;S;Sociedad comercial de resp. Ltda.;6
202501;202502;H;B;Sociedad comercial de resp. Ltda.;3
202501;202502;H;C;Sociedad comercial de resp. Ltda.;2
202501;202502;H;F;Sociedad comercial de resp. Ltda.;3
202501;202502;H;G;Sociedad comercial de resp. Ltda.;20
202501;202502;H;H;Sociedad comercial de resp. Ltda.;8206
202501;202502;H;L;Sociedad comercial de resp. Ltda.;1
202501;202502;H;M;Sociedad comercial de resp. Ltda.;2
202501;202502;H;N;Sociedad comercial de resp. Ltda.;12
202501;202502;H;S;Sociedad comercial de resp. Ltda.;1
202501;202502;I;C;Sociedad comercial de resp. Ltda.;2
202501;202502;I;F;Sociedad comercial de resp. Ltda.;1
202501;202502;I;G;Sociedad comercial de resp. Ltda.;3
202501;202502;I;H;Sociedad comercial de resp. Ltda.;1
202501;202502;I;I;Sociedad comercial de resp. Ltda.;2596
202501;202502;I;N;Sociedad comercial de resp. Ltda.;2
202501;202502;I;S;Sociedad comercial de resp. Ltda.;1
202501;202502;J;G;Sociedad comercial de resp. Ltda.;2
202501;202502;J;H;Sociedad comercial de resp. Ltda.;1
202501;202502;J;J;Sociedad comercial de resp. Ltda.;1318
202501;202502;K;K;Sociedad comercial de resp. Ltda.;138
202501;202502;L;G;Sociedad comercial de resp. Ltda.;2
202501;202502;L;I;Sociedad comercial de resp. Ltda.;1
202501;202502;L;L;Sociedad comercial de resp. Ltda.;692
202501;202502;M;B;Sociedad comercial de resp. Ltda.;2
202501;202502;M;C;Sociedad comercial de resp. Ltda.;4
202501;202502;M;F;Sociedad comercial de resp. Ltda.;4
202501;202502;M;G;Sociedad comercial de resp. Ltda.;19
202501;202502;M;H;Sociedad comercial de resp. Ltda.;3
202501;202502;M;I;Sociedad comercial de resp. Ltda.;2
202501;202502;M;J;Sociedad comercial de resp. Ltda.;2
202501;202502;M;M;Sociedad comercial de resp. Ltda.;5165
202501;202502;M;N;Sociedad comercial de resp. Ltda.;5
202501;202502;M;P;Sociedad comercial de resp. Ltda.;1
202501;202502;M;S;Sociedad comercial de resp. Ltda.;7
202501;202502;N;C;Sociedad comercial de resp. Ltda.;2
202501;202502;N;F;Sociedad comercial de resp. Ltda.;4
202501;202502;N;G;Sociedad comercial de resp. Ltda.;9
202501;202502;N;H;Sociedad comercial de resp. Ltda.;9
202501;202502;N;I;Sociedad comercial de resp. Ltda.;3
202501;202502;N;J;Sociedad comercial de resp. Ltda.;1
202501;202502;N;M;Sociedad comercial de resp. Ltda.;5
202501;202502;N;N;Sociedad comercial de resp. Ltda.;3335
202501;202502;N;R;Sociedad comercial de resp. Ltda.;1
202501;202502;N;S;Sociedad comercial de resp. Ltda.;1
202501;202502;O;H;Sociedad comercial de resp. Ltda.;1
202501;202502;O;O;Sociedad comercial de resp. Ltda.;32
202501;202502;P;G;Sociedad comercial de resp. Ltda.;1
202501;202502;P;P;Sociedad comercial de resp. Ltda.;1027
202501;202502;P;S;Sociedad comercial de resp. Ltda.;2
202501;202502;Q;N;Sociedad comercial de resp. Ltda.;1
202501;202502;Q;Q;Sociedad comercial de resp. Ltda.;1417
202501;202502;Q;S;Sociedad comercial de resp. Ltda.;1
202501;202502;R;C;Sociedad comercial de resp. Ltda.;1
202501;202502;R;G;Sociedad comercial de resp. Ltda.;2
202501;202502;R;H;Sociedad comercial de resp. Ltda.;2
202501;202502;R;I;Sociedad comercial de resp. Ltda.;4
202501;202502;R;M;Sociedad comercial de resp. Ltda.;1
202501;202502;R;P;Sociedad comercial de resp. Ltda.;1
202501;202502;R;R;Sociedad comercial de resp. Ltda.;428
202501;202502;R;S;Sociedad comercial de resp. Ltda.;1
202501;202502;S;C;Sociedad comercial de resp. Ltda.;4
202501;202502;S;F;Sociedad comercial de resp. Ltda.;6
202501;202502;S;G;Sociedad comercial de resp. Ltda.;8
202501;202502;S;H;Sociedad comercial de resp. Ltda.;2
202501;202502;S;I;Sociedad comercial de resp. Ltda.;2
202501;202502;S;J;Sociedad comercial de resp. Ltda.;1
202501;202502;S;K;Sociedad comercial de resp. Ltda.;1
202501;202502;S;M;Sociedad comercial de resp. Ltda.;2
202501;202502;S;N;Sociedad comercial de resp. Ltda.;2
202501;202502;S;P;Sociedad comercial de resp. Ltda.;1
202501;202502;S;S;Sociedad comercial de resp. Ltda.;1214
202501;202502;T;T;Sociedad comercial de resp. Ltda.;1
202501;202502;U;U;Sociedad comercial de resp. Ltda.;1
202502;202503;0;0;Asociaciones;1639
202502;202503;0;A;Asociaciones;1
202502;202503;0;L;Asociaciones;1
202502;202503;0;S;Asociaciones;1
202502;202503;A;A;Asociaciones;5300
202502;202503;A;F;Asociaciones;1
202502;202503;A;G;Asociaciones;2
202502;202503;A;H;Asociaciones;1
202502;202503;B;B;Asociaciones;57
202502;202503;C;A;Asociaciones;9
202502;202503;C;C;Asociaciones;801
202502;202503;C;G;Asociaciones;2
202502;202503;C;I;Asociaciones;1
202502;202503;D;D;Asociaciones;13
202502;202503;E;E;Asociaciones;266
202502;202503;F;F;Asociaciones;104
202502;202503;F;G;Asociaciones;1
202502;202503;G;G;Asociaciones;870
202502;202503;H;A;Asociaciones;2
202502;202503;H;C;Asociaciones;1
202502;202503;H;H;Asociaciones;405
202502;202503;H;S;Asociaciones;4
202502;202503;I;A;Asociaciones;1
202502;202503;I;I;Asociaciones;200
202502;202503;J;J;Asociaciones;97
202502;202503;K;K;Asociaciones;24
202502;202503;L;L;Asociaciones;145
202502;202503;M;M;Asociaciones;1017
202502;202503;M;P;Asociaciones;1
202502;202503;N;A;Asociaciones;2
202502;202503;N;I;Asociaciones;1
202502;202503;N;N;Asociaciones;246
202502;202503;O;O;Asociaciones;167
202502;202503;P;P;Asociaciones;1402
202502;202503;P;S;Asociaciones;1
202502;202503;Q;Q;Asociaciones;706
202502;202503;R;I;Asociaciones;1
202502;202503;R;R;Asociaciones;826
202502;202503;R;S;Asociaciones;2
202502;202503;S;A;Asociaciones;18
202502;202503;S;C;Asociaciones;1
202502;202503;S;F;Asociaciones;2
202502;202503;S;I;Asociaciones;1
202502;202503;S;N;Asociaciones;1
202502;202503;S;R;Asociaciones;5
202502;202503;S;S;Asociaciones;26239
202502;202503;T;T;Asociaciones;3
202502;202503;U;U;Asociaciones;11
202502;202503;0;0;Empresa individual de resp. Ltda.;1487
202502;202503;0;A;Empresa individual de resp. Ltda.;1
202502;202503;0;C;Empresa individual de resp. Ltda.;1
202502;202503;0;G;Empresa individual de resp. Ltda.;2
